exception_id,payment_id,customer_id,account_id,exception_timestamp,exception_date,exception_type,exception_reason_code,exception_reason_description,severity,exception_status,assigned_team,assigned_analyst_id,resolution_status,resolution_code,resolved_timestamp,sla_due_timestamp,high_value_flag,requires_manual_review
EXC_SYN_0002037,PAY_SYN_0004621,CUST_SYN_000478,ACCT_SYN_001478,2026-01-08T12:43:00,2026-01-08,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-01-08T22:10:00,2026-01-08T20:43:00,FALSE,TRUE
EXC_SYN_0002038,PAY_SYN_0013738,CUST_SYN_000307,ACCT_SYN_001307,2025-12-15T20:35:00,2025-12-15,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2025-12-15T22:35:00,2025-12-16T04:35:00,FALSE,FALSE
EXC_SYN_0002039,PAY_SYN_0017566,CUST_SYN_000443,ACCT_SYN_000443,2025-12-12T18:24:00,2025-12-12,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2025-12-12T21:24:00,2025-12-12T22:24:00,FALSE,TRUE
EXC_SYN_0002040,PAY_SYN_0024125,CUST_SYN_000126,ACCT_SYN_000126,2025-11-20T17:50:00,2025-11-20,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-11-20T21:50:00,FALSE,TRUE
EXC_SYN_0002041,PAY_SYN_0024720,CUST_SYN_000141,ACCT_SYN_001141,2025-12-13T12:28:00,2025-12-13,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-13T14:28:00,2025-12-13T20:28:00,TRUE,FALSE
EXC_SYN_0002042,PAY_SYN_0009595,CUST_SYN_000016,ACCT_SYN_001016,2026-02-07T18:06:00,2026-02-07,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-02-07T21:06:00,2026-02-07T22:06:00,TRUE,TRUE
EXC_SYN_0002043,PAY_SYN_0005079,CUST_SYN_000424,ACCT_SYN_000424,2026-01-04T22:27:00,2026-01-04,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-01-04T23:27:00,2026-01-05T06:27:00,TRUE,TRUE
EXC_SYN_0002044,PAY_SYN_0008304,CUST_SYN_000249,ACCT_SYN_001249,2026-01-30T17:55:00,2026-01-30,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-01-31T01:55:00,FALSE,TRUE
EXC_SYN_0002045,PAY_SYN_0015809,CUST_SYN_000434,ACCT_SYN_001434,2026-02-19T22:43:00,2026-02-19,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-02-20T01:43:00,2026-02-20T06:43:00,TRUE,FALSE
EXC_SYN_0002046,PAY_SYN_0023967,CUST_SYN_000280,ACCT_SYN_000280,2026-01-21T20:42:00,2026-01-21,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-01-21T21:42:00,2026-01-22T04:42:00,FALSE,TRUE
EXC_SYN_0002047,PAY_SYN_0010491,CUST_SYN_000168,ACCT_SYN_001168,2026-03-04T15:43:00,2026-03-04,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-03-04T17:43:00,2026-03-04T19:43:00,TRUE,TRUE
EXC_SYN_0002048,PAY_SYN_0016214,CUST_SYN_000419,ACCT_SYN_001419,2025-11-24T18:37:00,2025-11-24,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-11-25T02:37:00,FALSE,TRUE
EXC_SYN_0002049,PAY_SYN_0006348,CUST_SYN_000877,ACCT_SYN_000877,2025-11-20T22:48:00,2025-11-20,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2025-11-20T23:48:00,2025-11-21T06:48:00,FALSE,FALSE
EXC_SYN_0002050,PAY_SYN_0014949,CUST_SYN_000114,ACCT_SYN_001114,2026-02-21T17:28:00,2026-02-21,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-02-21T19:28:00,2026-02-21T21:28:00,TRUE,TRUE
EXC_SYN_0002051,PAY_SYN_0000478,CUST_SYN_000187,ACCT_SYN_001187,2026-02-06T17:24:00,2026-02-06,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-02-06T23:05:00,2026-02-06T21:24:00,FALSE,TRUE
EXC_SYN_0002052,PAY_SYN_0019755,CUST_SYN_000436,ACCT_SYN_000436,2025-12-24T14:36:00,2025-12-24,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-12-24T22:36:00,TRUE,FALSE
EXC_SYN_0002053,PAY_SYN_0011349,CUST_SYN_000414,ACCT_SYN_001414,2026-01-23T18:07:00,2026-01-23,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-23T20:07:00,2026-01-23T22:07:00,TRUE,TRUE
EXC_SYN_0002054,PAY_SYN_0001156,CUST_SYN_000773,ACCT_SYN_000773,2026-02-19T16:09:00,2026-02-19,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-02-19T19:09:00,2026-02-20T00:09:00,TRUE,TRUE
EXC_SYN_0002055,PAY_SYN_0015107,CUST_SYN_000960,ACCT_SYN_000960,2025-12-02T16:59:00,2025-12-02,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-02T17:59:00,2025-12-03T00:59:00,TRUE,TRUE
EXC_SYN_0002056,PAY_SYN_0006632,CUST_SYN_000885,ACCT_SYN_000885,2025-12-24T12:27:00,2025-12-24,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2025-12-24T20:27:00,FALSE,FALSE
EXC_SYN_0002057,PAY_SYN_0017922,CUST_SYN_000115,ACCT_SYN_000115,2026-03-12T12:50:00,2026-03-12,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-03-12T15:50:00,2026-03-12T20:50:00,FALSE,TRUE
EXC_SYN_0002058,PAY_SYN_0019783,CUST_SYN_000472,ACCT_SYN_001472,2026-02-21T13:10:00,2026-02-21,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-02-21T18:58:00,2026-02-21T17:10:00,FALSE,TRUE
EXC_SYN_0002059,PAY_SYN_0010273,CUST_SYN_000602,ACCT_SYN_000602,2026-01-01T13:53:00,2026-01-01,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-01T15:53:00,2026-01-01T21:53:00,FALSE,TRUE
EXC_SYN_0002060,PAY_SYN_0007952,CUST_SYN_000225,ACCT_SYN_000225,2025-12-14T13:19:00,2025-12-14,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-12-14T21:19:00,FALSE,FALSE
EXC_SYN_0002061,PAY_SYN_0020252,CUST_SYN_000825,ACCT_SYN_000825,2026-01-08T13:32:00,2026-01-08,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-01-08T14:32:00,2026-01-08T17:32:00,FALSE,TRUE
EXC_SYN_0002062,PAY_SYN_0011924,CUST_SYN_000189,ACCT_SYN_000189,2025-12-15T15:09:00,2025-12-15,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-12-15T17:09:00,2025-12-15T19:09:00,TRUE,TRUE
EXC_SYN_0002063,PAY_SYN_0012933,CUST_SYN_000022,ACCT_SYN_000022,2025-11-20T15:05:00,2025-11-20,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2025-11-20T18:05:00,2025-11-20T23:05:00,FALSE,FALSE
EXC_SYN_0002064,PAY_SYN_0002512,CUST_SYN_000445,ACCT_SYN_001445,2025-12-14T13:31:00,2025-12-14,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-14T17:31:00,FALSE,TRUE
EXC_SYN_0002065,PAY_SYN_0018324,CUST_SYN_000489,ACCT_SYN_001489,2025-11-19T16:28:00,2025-11-19,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-11-20T02:23:00,2025-11-20T00:28:00,FALSE,TRUE
EXC_SYN_0002066,PAY_SYN_0000107,CUST_SYN_000960,ACCT_SYN_000960,2025-11-21T19:22:00,2025-11-21,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2025-11-21T22:22:00,2025-11-22T03:22:00,TRUE,TRUE
EXC_SYN_0002067,PAY_SYN_0004645,CUST_SYN_000866,ACCT_SYN_000866,2025-12-09T18:01:00,2025-12-09,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-09T19:01:00,2025-12-10T02:01:00,TRUE,FALSE
EXC_SYN_0002068,PAY_SYN_0010365,CUST_SYN_000006,ACCT_SYN_001006,2025-12-07T17:34:00,2025-12-07,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-12-08T01:34:00,TRUE,TRUE
EXC_SYN_0002069,PAY_SYN_0007182,CUST_SYN_000235,ACCT_SYN_000235,2026-03-11T15:26:00,2026-03-11,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-03-11T18:26:00,2026-03-11T19:26:00,FALSE,TRUE
EXC_SYN_0002070,PAY_SYN_0000493,CUST_SYN_000242,ACCT_SYN_000242,2025-12-17T16:16:00,2025-12-17,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-17T17:16:00,2025-12-18T00:16:00,TRUE,TRUE
EXC_SYN_0002071,PAY_SYN_0008682,CUST_SYN_000235,ACCT_SYN_000235,2025-11-22T15:52:00,2025-11-22,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-22T17:52:00,2025-11-22T23:52:00,TRUE,FALSE
EXC_SYN_0002072,PAY_SYN_0020763,CUST_SYN_000232,ACCT_SYN_000232,2026-02-05T16:32:00,2026-02-05,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-02-05T20:32:00,TRUE,TRUE
EXC_SYN_0002073,PAY_SYN_0010838,CUST_SYN_000507,ACCT_SYN_000507,2025-12-30T21:50:00,2025-12-30,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2025-12-30T22:50:00,2025-12-31T01:50:00,TRUE,TRUE
EXC_SYN_0002074,PAY_SYN_0017360,CUST_SYN_000321,ACCT_SYN_000321,2025-11-28T13:57:00,2025-11-28,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-11-28T15:57:00,2025-11-28T21:57:00,TRUE,FALSE
EXC_SYN_0002075,PAY_SYN_0011409,CUST_SYN_000634,ACCT_SYN_000634,2026-02-18T22:53:00,2026-02-18,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-02-19T01:53:00,2026-02-19T02:53:00,TRUE,TRUE
EXC_SYN_0002076,PAY_SYN_0023775,CUST_SYN_000676,ACCT_SYN_000676,2026-02-11T19:48:00,2026-02-11,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-02-12T03:48:00,FALSE,TRUE
EXC_SYN_0002077,PAY_SYN_0009573,CUST_SYN_000202,ACCT_SYN_000202,2026-01-03T12:07:00,2026-01-03,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-01-03T14:07:00,2026-01-03T20:07:00,TRUE,TRUE
EXC_SYN_0002078,PAY_SYN_0018743,CUST_SYN_000492,ACCT_SYN_000492,2026-01-23T12:10:00,2026-01-23,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-01-23T15:10:00,2026-01-23T20:10:00,FALSE,FALSE
EXC_SYN_0002079,PAY_SYN_0012855,CUST_SYN_000136,ACCT_SYN_000136,2025-12-24T14:27:00,2025-12-24,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2025-12-25T00:36:00,2025-12-24T22:27:00,FALSE,TRUE
EXC_SYN_0002080,PAY_SYN_0003482,CUST_SYN_000335,ACCT_SYN_001335,2025-12-23T11:09:00,2025-12-23,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-12-23T15:09:00,FALSE,TRUE
EXC_SYN_0002081,PAY_SYN_0003473,CUST_SYN_000002,ACCT_SYN_001002,2026-01-18T12:19:00,2026-01-18,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-01-18T15:19:00,2026-01-18T20:19:00,FALSE,TRUE
EXC_SYN_0002082,PAY_SYN_0014612,CUST_SYN_000645,ACCT_SYN_000645,2025-12-15T12:05:00,2025-12-15,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-12-15T13:05:00,2025-12-15T20:05:00,TRUE,FALSE
EXC_SYN_0002083,PAY_SYN_0014048,CUST_SYN_000777,ACCT_SYN_000777,2026-03-12T18:30:00,2026-03-12,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-03-12T20:30:00,2026-03-12T22:30:00,FALSE,TRUE
EXC_SYN_0002084,PAY_SYN_0003653,CUST_SYN_000162,ACCT_SYN_000162,2025-12-05T12:58:00,2025-12-05,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-05T16:58:00,TRUE,TRUE
EXC_SYN_0002085,PAY_SYN_0004684,CUST_SYN_000809,ACCT_SYN_000809,2026-02-12T14:28:00,2026-02-12,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-02-12T15:28:00,2026-02-12T22:28:00,FALSE,FALSE
EXC_SYN_0002086,PAY_SYN_0017413,CUST_SYN_000782,ACCT_SYN_000782,2025-12-04T13:44:00,2025-12-04,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2025-12-04T20:00:00,2025-12-04T17:44:00,TRUE,TRUE
EXC_SYN_0002087,PAY_SYN_0017780,CUST_SYN_000861,ACCT_SYN_000861,2025-12-06T10:46:00,2025-12-06,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-06T13:46:00,2025-12-06T18:46:00,FALSE,TRUE
EXC_SYN_0002088,PAY_SYN_0024663,CUST_SYN_000532,ACCT_SYN_000532,2025-12-16T14:00:00,2025-12-16,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-12-16T22:00:00,FALSE,TRUE
EXC_SYN_0002089,PAY_SYN_0008758,CUST_SYN_000047,ACCT_SYN_000047,2026-02-03T19:38:00,2026-02-03,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-03T21:38:00,2026-02-04T03:38:00,FALSE,FALSE
EXC_SYN_0002090,PAY_SYN_0000669,CUST_SYN_000754,ACCT_SYN_000754,2025-11-19T20:08:00,2025-11-19,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-11-19T23:08:00,2025-11-20T04:08:00,FALSE,TRUE
EXC_SYN_0002091,PAY_SYN_0006554,CUST_SYN_000999,ACCT_SYN_000999,2026-02-19T15:56:00,2026-02-19,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-02-19T16:56:00,2026-02-19T19:56:00,TRUE,TRUE
EXC_SYN_0002092,PAY_SYN_0010403,CUST_SYN_000912,ACCT_SYN_000912,2026-01-30T15:12:00,2026-01-30,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-01-30T23:12:00,TRUE,TRUE
EXC_SYN_0002093,PAY_SYN_0008795,CUST_SYN_000416,ACCT_SYN_001416,2026-01-12T16:49:00,2026-01-12,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-13T03:12:00,2026-01-13T00:49:00,TRUE,FALSE
EXC_SYN_0002094,PAY_SYN_0004942,CUST_SYN_000355,ACCT_SYN_001355,2025-12-30T14:31:00,2025-12-30,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-30T15:31:00,2025-12-30T18:31:00,TRUE,TRUE
EXC_SYN_0002095,PAY_SYN_0003660,CUST_SYN_000421,ACCT_SYN_000421,2026-03-10T12:10:00,2026-03-10,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-03-10T14:10:00,2026-03-10T16:10:00,FALSE,TRUE
EXC_SYN_0002096,PAY_SYN_0006418,CUST_SYN_000467,ACCT_SYN_000467,2026-01-01T21:09:00,2026-01-01,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-02T05:09:00,FALSE,FALSE
EXC_SYN_0002097,PAY_SYN_0022124,CUST_SYN_000089,ACCT_SYN_001089,2026-02-24T16:44:00,2026-02-24,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-02-24T17:44:00,2026-02-24T20:44:00,FALSE,TRUE
EXC_SYN_0002098,PAY_SYN_0019916,CUST_SYN_000393,ACCT_SYN_000393,2026-01-13T19:21:00,2026-01-13,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-01-13T21:21:00,2026-01-14T03:21:00,TRUE,TRUE
EXC_SYN_0002099,PAY_SYN_0015255,CUST_SYN_000436,ACCT_SYN_000436,2026-01-11T18:47:00,2026-01-11,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-11T21:47:00,2026-01-12T02:47:00,TRUE,TRUE
EXC_SYN_0002100,PAY_SYN_0018681,CUST_SYN_000198,ACCT_SYN_001198,2025-11-18T14:42:00,2025-11-18,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-11-18T22:42:00,TRUE,FALSE
EXC_SYN_0002101,PAY_SYN_0022823,CUST_SYN_000452,ACCT_SYN_001452,2025-12-13T17:09:00,2025-12-13,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-13T19:09:00,2025-12-14T01:09:00,TRUE,TRUE
EXC_SYN_0002102,PAY_SYN_0024229,CUST_SYN_000974,ACCT_SYN_000974,2025-11-28T23:24:00,2025-11-28,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-11-29T02:24:00,2025-11-29T03:24:00,FALSE,TRUE
EXC_SYN_0002103,PAY_SYN_0012846,CUST_SYN_000303,ACCT_SYN_001303,2025-11-22T20:36:00,2025-11-22,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2025-11-22T21:36:00,2025-11-23T04:36:00,FALSE,TRUE
EXC_SYN_0002104,PAY_SYN_0011779,CUST_SYN_000824,ACCT_SYN_000824,2026-02-09T23:20:00,2026-02-09,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-02-10T07:20:00,TRUE,FALSE
EXC_SYN_0002105,PAY_SYN_0000681,CUST_SYN_000198,ACCT_SYN_001198,2026-01-14T09:47:00,2026-01-14,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-01-14T12:47:00,2026-01-14T13:47:00,TRUE,TRUE
EXC_SYN_0002106,PAY_SYN_0014605,CUST_SYN_000386,ACCT_SYN_000386,2026-01-11T14:28:00,2026-01-11,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-01-11T15:28:00,2026-01-11T18:28:00,TRUE,TRUE
EXC_SYN_0002107,PAY_SYN_0018846,CUST_SYN_000303,ACCT_SYN_001303,2026-01-31T15:28:00,2026-01-31,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-02-01T02:05:00,2026-01-31T23:28:00,FALSE,FALSE
EXC_SYN_0002108,PAY_SYN_0015406,CUST_SYN_000023,ACCT_SYN_000023,2026-01-29T15:21:00,2026-01-29,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-01-29T19:21:00,TRUE,TRUE
EXC_SYN_0002109,PAY_SYN_0016779,CUST_SYN_000324,ACCT_SYN_001324,2026-02-07T18:45:00,2026-02-07,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-07T19:45:00,2026-02-08T02:45:00,TRUE,TRUE
EXC_SYN_0002110,PAY_SYN_0017715,CUST_SYN_000456,ACCT_SYN_001456,2026-01-04T15:10:00,2026-01-04,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-01-04T17:10:00,2026-01-04T23:10:00,TRUE,TRUE
EXC_SYN_0002111,PAY_SYN_0002611,CUST_SYN_000608,ACCT_SYN_000608,2025-11-19T11:15:00,2025-11-19,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-19T14:15:00,2025-11-19T19:15:00,TRUE,FALSE
EXC_SYN_0002112,PAY_SYN_0012238,CUST_SYN_000307,ACCT_SYN_001307,2026-01-29T18:37:00,2026-01-29,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-01-30T02:37:00,TRUE,TRUE
EXC_SYN_0002113,PAY_SYN_0009793,CUST_SYN_000842,ACCT_SYN_000842,2025-11-25T13:35:00,2025-11-25,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2025-11-25T15:35:00,2025-11-25T17:35:00,FALSE,TRUE
EXC_SYN_0002114,PAY_SYN_0016446,CUST_SYN_000003,ACCT_SYN_001003,2025-12-20T16:59:00,2025-12-20,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-21T03:43:00,2025-12-21T00:59:00,TRUE,TRUE
EXC_SYN_0002115,PAY_SYN_0005689,CUST_SYN_000494,ACCT_SYN_000494,2025-12-11T20:13:00,2025-12-11,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-11T21:13:00,2025-12-12T04:13:00,FALSE,FALSE
